latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.58126,-120.54417,314.22,0.5,0.66,2021-08-15,1052,N,VIIRS,n,2,289.31,2,N,0
38.58534,-120.53572,331.94,0.5,0.66,2021-08-15,1052,N,VIIRS,n,2,291.62,4.94,N,0
38.58686,-120.54092,335.64,0.5,0.66,2021-08-15,1052,N,VIIRS,n,2,293.28,4.24,N,0
38.58843,-120.5463,304.51,0.5,0.66,2021-08-15,1052,N,VIIRS,n,2,290.19,4.24,N,0
38.57409,-120.53461,343.21,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,309.75,39.75,D,0
38.57502,-120.5302,343.52,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,305.78,39.75,D,0
38.57797,-120.5361,367,0.39,0.44,2021-08-15,2033,N,VIIRS,h,2,341.72,90.5,D,0
38.57888,-120.53181,367,0.39,0.44,2021-08-15,2033,N,VIIRS,l,2,327.8,90.5,D,0
38.5809,-120.54213,347.48,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,308.1,42.67,D,0
38.58184,-120.5377,354.32,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,310.49,90.5,D,0
38.58276,-120.53335,367,0.39,0.44,2021-08-15,2033,N,VIIRS,h,2,307.97,90.5,D,0
38.58662,-120.53494,356.82,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,307.59,13.21,D,0
38.58868,-120.5451,355.33,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,307.95,13.16,D,0
38.58961,-120.54071,345.19,0.39,0.44,2021-08-15,2033,N,VIIRS,n,2,304.08,13.21,D,0
38.58392,-120.5377,317.37,0.33,0.56,2021-08-15,912,N,VIIRS,n,2,291.28,5.65,N,0
38.58419,-120.54182,367,0.33,0.56,2021-08-15,912,N,VIIRS,h,2,295.55,5.65,N,0
38.58446,-120.54586,367,0.33,0.56,2021-08-15,912,N,VIIRS,h,2,295.26,6.56,N,0
38.58472,-120.54986,302.53,0.33,0.56,2021-08-15,912,N,VIIRS,n,2,291.19,6.56,N,0
38.58538,-120.53922,340.37,0.33,0.56,2021-08-15,912,N,VIIRS,n,2,293.04,10.45,N,0
38.58562,-120.54327,367,0.33,0.56,2021-08-15,912,N,VIIRS,h,2,301.62,10.45,N,0
38.58586,-120.54725,354.47,0.34,0.56,2021-08-15,912,N,VIIRS,n,2,296.75,16.47,N,0
38.5908,-120.54268,327.04,0.33,0.56,2021-08-15,912,N,VIIRS,n,2,291.96,2.2,N,0
38.57193,-120.53136,313.56,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,294.62,2.72,N,0
38.57337,-120.53722,316.36,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,292.65,2.72,N,0
38.575,-120.52328,327.16,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,294.08,16.02,N,0
38.57645,-120.52915,316.98,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,295.6,3.07,N,0
38.57796,-120.53527,314.99,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,295.32,3.07,N,0
38.57825,-120.51586,367,0.57,0.52,2021-08-16,1033,N,VIIRS,h,2,301.42,16.02,N,0
38.57945,-120.54131,310.95,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,293.22,3.16,N,0
38.57961,-120.52139,343.12,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,299.12,16.02,N,0
38.58091,-120.54725,320.69,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,291.53,3.16,N,0
38.58101,-120.52703,317.99,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,295.16,3.07,N,0
38.58249,-120.53303,308.32,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,293.93,3.07,N,0
38.58428,-120.51973,336.1,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,296.93,8.54,N,0
38.58549,-120.54523,317.43,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,293.62,3.16,N,0
38.58565,-120.52528,328.37,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,296.61,11.85,N,0
38.58706,-120.531,367,0.57,0.52,2021-08-16,1033,N,VIIRS,h,2,299.53,11.85,N,0
38.58853,-120.53696,315.74,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,293.05,7.44,N,0
38.59161,-120.54955,303.75,0.57,0.52,2021-08-16,1033,N,VIIRS,n,2,292.62,0.92,N,0
38.57196,-120.5225,337.54,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,294.44,4.53,D,0
38.57295,-120.51868,343.77,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,295.41,5.81,D,0
38.57399,-120.51469,339.18,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,295.06,5.81,D,0
38.57508,-120.51045,367,0.33,0.56,2021-08-16,2015,N,VIIRS,h,2,298.62,9.46,D,0
38.57621,-120.50607,346.55,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,295.77,9.46,D,0
38.57782,-120.52098,354.98,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,296.84,18.17,D,0
38.57899,-120.51645,353.26,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,299.48,18.17,D,0
38.58019,-120.51179,367,0.33,0.56,2021-08-16,2015,N,VIIRS,h,2,310.65,45.15,D,0
38.58239,-120.54555,332.37,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,302.27,5.87,D,0
38.5826,-120.52359,346.68,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,301.85,18.17,D,0
38.58376,-120.51908,367,0.33,0.56,2021-08-16,2015,N,VIIRS,h,2,302.84,18.17,D,0
38.58497,-120.51443,367,0.33,0.56,2021-08-16,2015,N,VIIRS,h,2,300.44,45.15,D,0
38.58743,-120.52599,367,0.33,0.56,2021-08-16,2015,N,VIIRS,h,2,302.84,10.76,D,0
38.59023,-120.53636,347.39,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,302.23,6.02,D,0
38.59134,-120.53204,339.04,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,300.84,6.02,D,0
38.59317,-120.54613,340.17,0.33,0.56,2021-08-16,2015,N,VIIRS,n,2,301.74,4.07,D,0
38.5661,-120.5182,355.88,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,303.33,26.33,D,0
38.56631,-120.51218,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,306.97,31.84,D,0
38.56652,-120.50631,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,301.9,31.84,D,0
38.56672,-120.50063,338.37,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,299.26,8.34,D,0
38.56692,-120.49499,332.58,0.52,0.66,2021-08-16,2155,N,VIIRS,n,2,298.17,8.34,D,0
38.56712,-120.48918,330.88,0.52,0.66,2021-08-16,2155,N,VIIRS,n,2,296.96,4.93,D,0
38.56733,-120.48313,333.68,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,295.81,4.93,D,0
38.56755,-120.47704,330.69,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,294.98,7.02,D,0
38.56964,-120.52521,339.7,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,301.29,49.65,D,0
38.56982,-120.5191,208,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,323.15,147.71,D,0
38.57001,-120.51289,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,309.77,147.71,D,0
38.57019,-120.50686,343.55,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,307.55,102.75,D,0
38.57037,-120.50095,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,306,102.75,D,0
38.57054,-120.49519,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,299.07,34.8,D,0
38.57071,-120.48939,367,0.52,0.67,2021-08-16,2155,N,VIIRS,h,2,297.46,34.8,D,0
38.57089,-120.48336,347.72,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,296.08,11.94,D,0
38.57108,-120.47719,340.04,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,294.55,11.94,D,0
38.57209,-120.5247,340.56,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,300.68,75.61,D,0
38.57229,-120.51887,282.61,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,320.85,75.61,D,0
38.5725,-120.51299,208,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,323.09,326.86,D,0
38.57271,-120.50719,367,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,349.46,326.86,D,0
38.57292,-120.50143,367,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,338.45,332.26,D,0
38.57312,-120.49559,350.42,0.52,0.66,2021-08-16,2155,N,VIIRS,n,2,318.66,332.26,D,0
38.57334,-120.48954,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,299.39,69.72,D,0
38.57356,-120.48339,350.61,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,296.86,69.72,D,0
38.57377,-120.47723,339.08,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,295.57,18.8,D,0
38.57552,-120.53615,330.76,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,305.02,19.46,D,0
38.57603,-120.51944,352.52,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,308.02,96.23,D,0
38.57619,-120.51437,367,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,332.77,96.23,D,0
38.57634,-120.50922,367,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,358.92,358.25,D,0
38.57651,-120.50375,367,0.52,0.66,2021-08-16,2155,N,VIIRS,l,2,355.23,358.25,D,0
38.57669,-120.49769,367,0.52,0.66,2021-08-16,2155,N,VIIRS,l,2,333.03,202.97,D,0
38.57689,-120.49129,367,0.52,0.67,2021-08-16,2155,N,VIIRS,h,2,300.85,202.97,D,0
38.57708,-120.48488,343.74,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,297.47,10.97,D,0
38.57727,-120.47861,330.26,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,296.13,10.97,D,0
38.5785,-120.51922,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,305.78,75.61,D,0
38.57884,-120.50957,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,327.12,326.86,D,0
38.57903,-120.50425,367,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,345.22,332.26,D,0
38.57925,-120.49806,351.65,0.52,0.66,2021-08-16,2155,N,VIIRS,l,2,332.26,332.26,D,0
38.57949,-120.4915,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,301.34,69.72,D,0
38.57973,-120.48505,340.98,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,297.61,69.72,D,0
38.5814,-120.54709,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,306.46,25.69,D,0
38.5821,-120.52449,331.63,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,304.05,17.94,D,0
38.58224,-120.51963,342.73,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,304.59,96.23,D,0
38.58239,-120.51503,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,307.63,96.23,D,0
38.58253,-120.51021,316.5,0.51,0.66,2021-08-16,2155,N,VIIRS,l,2,323.06,358.25,D,0
38.5827,-120.50485,367,0.52,0.66,2021-08-16,2155,N,VIIRS,l,2,326.35,358.25,D,0
38.58289,-120.4986,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,312.1,202.97,D,0
38.58309,-120.49213,354.53,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,298.14,202.97,D,0
38.58328,-120.48598,337.31,0.52,0.67,2021-08-16,2155,N,VIIRS,n,2,296.59,10.97,D,0
38.58373,-120.54645,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,307.27,34.46,D,0
38.58455,-120.52409,337.69,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,303.82,13.44,D,0
38.58472,-120.51929,355.3,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,304.18,13.44,D,0
38.58488,-120.51462,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,305.75,75.18,D,0
38.58506,-120.50971,343.98,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,313.18,75.18,D,0
38.58526,-120.50421,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,305.49,84.39,D,0
38.5855,-120.49772,367,0.52,0.66,2021-08-16,2155,N,VIIRS,h,2,297.97,84.39,D,0
38.58572,-120.49149,334.8,0.52,0.66,2021-08-16,2155,N,VIIRS,n,2,296.45,13.5,D,0
38.58799,-120.5351,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,307.47,20.11,D,0
38.58815,-120.52979,335.73,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,302.82,9.82,D,0
38.58831,-120.52474,331.59,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,300.76,9.82,D,0
38.58846,-120.51981,340,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,299.27,6.1,D,0
38.58862,-120.51486,337.83,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,298.18,6.1,D,0
38.59037,-120.53501,367,0.51,0.66,2021-08-16,2155,N,VIIRS,h,2,304.64,14.81,D,0
38.59055,-120.52981,331.71,0.51,0.66,2021-08-16,2155,N,VIIRS,n,2,301.08,14.81,D,0
38.57131,-120.52404,308.37,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,292.05,2.89,N,0
38.57503,-120.51783,305.64,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,291.63,3.21,N,0
38.5752,-120.52627,331.6,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,293.28,4.69,N,0
38.57537,-120.53415,309.69,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,293.13,4.69,N,0
38.57555,-120.54247,307.24,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,291.32,2.35,N,0
38.57771,-120.51531,304.13,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,292.33,2.89,N,0
38.57797,-120.52499,329.44,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,293.61,2.89,N,0
38.57818,-120.53287,308.14,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,292.85,4.02,N,0
38.57838,-120.54052,307.23,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,292.35,4.02,N,0
38.58186,-120.52717,309.62,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,293.26,1.79,N,0
38.58202,-120.53489,305.01,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,292.46,1.79,N,0
38.58867,-120.53549,310.5,0.6,0.71,2021-08-16,853,N,VIIRS,n,2,291.43,1.79,N,0
38.56382,-120.50055,305.79,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.21,1.94,N,0
38.56406,-120.4825,329.96,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.56,5.04,N,0
38.5641,-120.50112,308.01,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.15,2.86,N,0
38.56443,-120.48305,338.44,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.63,5.36,N,0
38.56495,-120.50605,309.63,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.79,1.94,N,0
38.56521,-120.50667,312.25,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.86,1.81,N,0
38.56522,-120.48816,332.93,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,300.46,4.85,N,0
38.56556,-120.48872,332.33,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,300.91,5.36,N,0
38.5661,-120.51165,314.56,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.86,1.88,N,0
38.56634,-120.5123,313.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.17,1.81,N,0
38.56636,-120.49371,327.98,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,300.22,4.85,N,0
38.56667,-120.49428,329.07,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,300.17,2.86,N,0
38.56727,-120.51735,305.41,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.53,1.88,N,0
38.56748,-120.51801,304.03,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,293.87,1.88,N,0
38.56749,-120.49925,323.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298.91,1.94,N,0
38.56772,-120.48111,345.92,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,300.32,6.5,N,0
38.56778,-120.49982,320.04,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298,2.86,N,0
38.56808,-120.48165,348.43,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,301.95,7.9,N,0
38.56863,-120.5048,313.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.73,1.94,N,0
38.56887,-120.48675,341.69,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,303.15,7.8,N,0
38.56889,-120.50539,312.2,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.34,1.81,N,0
38.56922,-120.48732,339.05,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,301.71,7.9,N,0
38.56979,-120.51044,314.02,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.39,1.88,N,0
38.57003,-120.51109,314.4,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.45,1.81,N,0
38.57003,-120.49239,349.06,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,299.55,7.8,N,0
38.57034,-120.49298,346.49,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298.35,4.04,N,0
38.57097,-120.5162,319.4,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298.12,1.88,N,0
38.57118,-120.51685,318.7,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.64,1.88,N,0
38.57119,-120.49805,313.48,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.26,2.26,N,0
38.5714,-120.47981,322.23,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,290.19,6.5,N,0
38.57148,-120.49866,315.3,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.15,4.04,N,0
38.57177,-120.48037,316.27,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,290.42,7.9,N,0
38.57214,-120.5219,312.39,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.2,3.45,N,0
38.57232,-120.52253,309.33,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.65,1.88,N,0
38.57236,-120.50377,317.79,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.94,2.26,N,0
38.57257,-120.48557,351.25,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298.25,7.8,N,0
38.57263,-120.50441,313.88,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.65,2.03,N,0
38.57292,-120.48616,346.49,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.92,7.9,N,0
38.57354,-120.50951,314,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.79,2.17,N,0
38.57376,-120.49139,334.4,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.07,7.8,N,0
38.57378,-120.51016,313.37,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.81,2.03,N,0
38.57409,-120.49201,318.28,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.67,4.04,N,0
38.57452,-120.53358,304.83,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.1,1.43,N,0
38.5747,-120.51517,315.79,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.76,2.17,N,0
38.5749,-120.51579,313.62,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.76,2.84,N,0
38.57497,-120.49725,315.58,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.8,2.26,N,0
38.57526,-120.49789,315.1,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.4,4.04,N,0
38.57582,-120.52063,310.04,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.4,4.22,N,0
38.57617,-120.50311,315.05,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.31,2.26,N,0
38.57632,-120.4846,329.37,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,294.21,15.01,N,0
38.57643,-120.50375,315.44,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,295.35,2.03,N,0
38.57734,-120.50878,317.14,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.96,2.17,N,0
38.57753,-120.49049,341.75,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,302.41,15.01,N,0
38.57755,-120.50941,318.88,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.21,2.03,N,0
38.57844,-120.51422,318.29,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,298.45,2.17,N,0
38.57864,-120.51482,313.55,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,297.31,2.84,N,0
38.57874,-120.49641,321.13,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,299.03,5.94,N,0
38.57993,-120.50224,325.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,301.1,5.94,N,0
38.58107,-120.50781,320.3,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,299.2,4.6,N,0
38.58125,-120.48939,355.12,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,315.07,15.01,N,0
38.58216,-120.51315,318.56,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,299.19,4.6,N,0
38.58242,-120.49514,345.21,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,308.1,5.94,N,0
38.58361,-120.50095,343.91,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,307.53,5.94,N,0
38.5843,-120.52361,310.33,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,296.45,5.05,N,0
38.58475,-120.50657,331.42,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,301.73,4.6,N,0
38.58494,-120.48816,349.42,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,309.46,15.99,N,0
38.58511,-120.54691,314.77,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,296.24,2.78,N,0
38.58517,-120.54761,314.01,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,295.92,2.39,N,0
38.58586,-120.51197,340.27,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,304.17,4.6,N,0
38.58608,-120.49378,354.03,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,314.33,14.98,N,0
38.58693,-120.5172,333.81,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,302.82,5.05,N,0
38.58725,-120.4995,352.78,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,312.48,14.98,N,0
38.58763,-120.53997,337.99,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,296.91,26.83,N,0
38.588,-120.5225,340.46,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,303.35,5.05,N,0
38.58841,-120.50517,349.25,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,307.89,18.22,N,0
38.58863,-120.48697,341.87,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,299.32,15.99,N,0
38.5891,-120.52789,339.71,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,301.9,8.14,N,0
38.58951,-120.51059,354.73,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,314.45,18.22,N,0
38.58976,-120.49252,354.3,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,309.03,14.98,N,0
38.58993,-120.55124,305.89,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,295.01,1.37,N,0
38.59022,-120.53336,334.06,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,301.08,8.14,N,0
38.59061,-120.51598,350.83,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,309.49,10.11,N,0
38.59089,-120.49806,353.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,309.27,14.98,N,0
38.59135,-120.53892,342.13,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,311.74,26.83,N,0
38.59172,-120.52145,351.39,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,307.54,10.11,N,0
38.59202,-120.50361,356.66,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,313.16,18.22,N,0
38.59284,-120.52694,341.36,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,304.02,7.11,N,0
38.59314,-120.50904,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,315.35,18.22,N,0
38.59345,-120.49129,356.05,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,308.1,31.19,N,0
38.59396,-120.53244,346.44,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,306.78,7.11,N,0
38.59427,-120.51462,354.14,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,308.91,10.11,N,0
38.59456,-120.49675,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,315.51,31.19,N,0
38.59508,-120.53792,367,0.5,0.41,2021-08-17,1015,N,VIIRS,h,2,342.03,86.07,N,0
38.59544,-120.52037,338.82,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,304.58,10.11,N,0
38.59566,-120.50216,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,317.48,18.83,N,0
38.5962,-120.54344,332.89,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,300.44,86.07,N,0
38.59658,-120.52594,334.21,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,304.39,7.11,N,0
38.59679,-120.50767,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,312.69,18.83,N,0
38.59716,-120.49017,348.43,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,325.72,31.19,N,0
38.5977,-120.53146,343.61,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,305.06,7.11,N,0
38.59795,-120.51337,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,313.87,15.44,N,0
38.59828,-120.49567,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,315.92,31.19,N,0
38.59882,-120.53698,367,0.5,0.41,2021-08-17,1015,N,VIIRS,h,2,343.99,86.07,N,0
38.59915,-120.51926,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,313.83,15.44,N,0
38.59939,-120.50112,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,313.37,18.83,N,0
38.59995,-120.5425,345.17,0.5,0.41,2021-08-17,1015,N,VIIRS,n,2,312.86,86.07,N,0
38.60029,-120.52489,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,318.06,28.39,N,0
38.60052,-120.50668,350.88,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,309.62,18.83,N,0
38.6009,-120.48918,348.4,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,323.68,40.57,N,0
38.60142,-120.53042,367,0.5,0.41,2021-08-17,1015,N,VIIRS,h,2,324.48,28.39,N,0
38.60168,-120.51241,352.72,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,310.02,15.44,N,0
38.60202,-120.49467,356.52,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,326.63,40.57,N,0
38.60255,-120.53601,367,0.5,0.41,2021-08-17,1015,N,VIIRS,h,2,340.06,83.1,N,0
38.60286,-120.51817,355.46,0.51,0.41,2021-08-17,1015,N,VIIRS,n,2,316.29,15.44,N,0
38.60313,-120.50015,367,0.51,0.41,2021-08-17,1015,N,VIIRS,h,2,318.88,27.14,N,0
